LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,label
190000,28,155335,159438,163684,166163,8000,8150,6500,6500,1
150000,28,65809,55997,46392,36172,1498,1614,1227,655,1
170000,28,2300,0,0,0,0,0,0,0,0
150000,28,62122,46576,43583,45569,2000,2500,3000,2000,0
390000,28,202248,205150,0,0,10000,0,0,0,0
70000,29,20244,65072,61652,62788,50005,2312,2237,2038,0
120000,29,61470,63335,66278,68928,3000,3500,3500,1902,0
30000,29,26799,26002,27293,26551,5000,2000,0,4400,0
200000,26,98822,95634,94933,96554,4300,3500,5000,5000,0
300000,28,272399,258413,256033,245772,11232,11068,9035,9018,1
90000,29,7052,9370,9078,10267,2605,0,1500,550,1
200000,30,4833,6370,2342,810,6370,2342,810,10253,0
210000,31,326,326,326,326,326,326,326,326,0
230000,31,4908,0,0,51750,0,0,52066,2000,0
200000,31,4035,4195,0,2907,4210,0,2907,2400,0
420000,32,89863,16500,17493,17215,1782,1275,1281,617,0
60000,28,32578,34742,33907,36032,3000,0,3000,3000,0
50000,34,42050,51328,51053,43611,10000,4100,0,900,0
60000,28,61474,59121,63389,60919,0,5229,18,3779,0
210000,28,2568,52720,107861,112533,52720,57861,12533,8699,0
50000,28,43648,45919,50784,43238,3000,6000,0,3500,0
390000,28,129002,130535,129888,133690,5000,5500,6000,10000,1
150000,28,-89,13894,24782,1927,13983,24831,2358,8210,0
200000,30,38616,40612,32801,14664,3040,1306,3400,3000,0
150000,31,12420,0,0,0,0,0,0,0,0
470000,30,216031,203735,181531,52119,7513,5552,1781,3021,0
200000,30,18660,27871,55277,38259,27010,30300,179,5415,0
160000,31,214,-175,-175,3392,0,0,3567,175,0
220000,30,5627,5391,6442,7458,0,1300,1281,1000,1
290000,32,146853,139756,136012,136466,1503,5400,5200,5000,0
50000,32,326,652,326,978,652,0,978,0,0
290000,32,76383,78200,79726,80890,3400,3700,3600,3000,0
30000,23,33181,32359,33849,34522,0,2000,1389,1068,1
40000,23,8244,7966,9331,9729,0,1642,700,0,1
70000,26,64471,65577,53264,51464,2281,2888,1800,2000,0
100000,23,82323,45756,9187,5408,1000,9187,5408,12920,0
20000,23,16178,12662,13367,14046,1300,1300,1300,600,0
50000,23,51002,50974,50021,49353,1983,2456,3288,1230,1
130000,39,264,264,264,264,264,264,264,0,0
140000,28,115019,115647,121304,122331,4000,9000,4500,5000,1
230000,30,37719,30341,25981,24092,3025,5000,5000,65840,0
300000,30,8805,2186,0,290,2186,0,290,1209,0
200000,29,-792,-792,-792,-792,0,792,0,0,1
100000,29,63542,66567,67564,67443,5000,3200,2500,0,0
100000,30,92683,84278,86977,89575,3324,3428,3399,2546,0
80000,29,1443,1443,4545,2886,1443,4545,0,0,1
170000,29,51401,47742,45529,42805,2100,2105,2447,1200,0
420000,29,392,396,47581,48070,400,47581,1715,1700,0
70000,29,17154,18550,20245,22904,2000,2000,3000,0,0
480000,30,470400,0,0,0,0,0,0,0,1
250000,27,127786,60663,49181,34072,3729,1600,2000,1000,0
180000,28,230740,30873,32033,51373,1500,1660,20000,2030,0
240000,28,8590,6398,16271,27825,6398,16312,27829,14503,0
210000,28,9918,6942,24680,41291,6942,24000,22000,20000,0
100000,28,49961,48856,49899,53407,0,1831,4339,0,0
50000,28,48940,50149,45546,46587,2059,2100,2100,2000,0
300000,28,28989,29909,40618,52288,1291,11000,12288,20000,0
70000,28,21777,20335,21699,22460,2000,2000,1500,3000,0
490000,29,20984,10863,5342,7395,2000,2000,3500,367,0
170000,29,37350,38724,40096,41130,2000,2000,2000,2000,0
100000,29,51650,53294,53779,54166,2500,1941,2000,2000,0
200000,32,2261,298,298,13764,298,0,13764,0,0
80000,32,3459,3789,3459,528,3789,3459,528,6918,0
220000,32,150393,48060,30490,44071,2349,3008,20000,20004,0
300000,33,0,0,0,0,0,0,0,0,1
120000,33,90575,88443,88681,87364,3204,3214,4001,3254,0
240000,30,226315,231582,226909,135626,9100,9859,4147,3691,0
200000,30,96152,102512,116813,125616,8000,16020,13000,7012,0
40000,30,39940,40581,40543,39943,2000,2000,2000,1400,0
200000,30,195128,203187,209286,188243,13600,12200,0,7000,0
100000,30,95890,95434,97410,98611,2000,4400,3700,4700,0
50000,31,48509,50724,50453,19703,3310,2039,1237,634,0
40000,32,40368,38623,67203,39764,1603,2000,2014,2503,0
70000,32,68321,73190,71489,68981,6600,0,0,2500,0
210000,31,191,376,569,378,376,569,378,378,0
30000,28,25150,26253,27064,27884,3000,3000,2000,2000,0
100000,30,91844,90375,81572,71451,3200,3007,3200,3000,0
20000,30,16754,17763,18854,19972,1291,2382,1500,605,0
400000,36,20818,1079,799,1883,1878,0,1883,0,0
330000,28,221793,225079,229947,233122,10000,10000,8507,17215,0
240000,30,4684,18412,16580,416,18432,1416,16580,416,1
70000,29,71237,76632,74853,78789,6577,0,5816,0,1
240000,29,358,176,0,540,176,0,540,100,0
200000,27,-896,2500,653,653,7052,653,0,0,0
100000,27,904,2635,636,2538,3710,636,4001,1735,0
180000,29,44109,20896,18193,18652,8000,5000,3000,2000,0
360000,30,82195,99961,7968,1816,20500,8007,1825,5563,0
130000,29,113203,114053,117602,119119,4200,5800,5800,4300,0
120000,30,2680,14770,7817,416,14770,7832,416,270,0
230000,30,0,0,846,846,0,846,846,0,0
340000,30,47001,47664,38192,39234,2000,2000,2000,3000,0
320000,29,198441,202806,207050,201114,10000,10000,10000,10000,0
330000,29,311577,319838,303679,271773,13110,10691,10373,7901,0
80000,30,4794,4989,2065,1000,1074,1000,1000,0,1
150000,30,4083,3534,6484,12287,3537,6484,12306,21888,0
160000,31,207,565,1990,0,565,2009,0,0,1
50000,37,39804,41106,41843,42839,1964,1701,1697,1548,0
300000,48,0,0,0,0,0,0,0,0,0
190000,36,185788,185959,179458,162482,7483,5902,7061,4902,0
50000,27,25870,21511,20952,21873,1325,1392,1313,759,0
90000,28,866,148,377,4229,148,377,4000,2109,0
210000,28,85672,68394,70305,65626,6009,5000,5000,5000,0
240000,28,246310,250252,250169,249495,10500,9900,10907,7000,0
60000,34,40511,44019,45020,45785,4200,2000,1800,0,1
440000,35,3091,3853,4012,821,1150,1084,821,821,0
30000,42,28485,27204,28234,28272,0,2000,2483,1003,1
230000,26,23758,0,0,0,0,0,0,0,0
440000,28,209176,215231,204369,186201,11000,54,7530,7648,1
80000,29,63899,62048,49814,45292,2500,2500,2010,2000,1
30000,30,29265,28901,28883,29411,2000,1655,1513,499,0
250000,35,238855,241711,205944,210513,8517,7481,8000,7682,0
30000,45,26155,27196,28445,26766,1482,1731,1742,1128,1
50000,49,49402,50361,48762,49671,1800,2110,2010,1600,0
50000,34,47303,48427,48069,49081,2807,3008,2812,2000,0
30000,34,26330,25608,28781,28000,0,3600,0,2524,0
30000,45,30788,30395,27294,27216,1759,1762,1717,966,1
500000,42,149838,0,0,0,0,0,0,0,0
50000,41,24540,25330,26620,26889,1500,2000,1000,0,1
50000,36,49872,32918,33998,34852,1600,2500,2000,1000,0
50000,22,2416,0,0,0,0,0,0,0,0
90000,26,45069,43310,40275,37800,2000,2500,3000,3000,0
30000,26,13890,15374,16141,15593,2000,1300,0,564,1
150000,43,125403,110822,107782,84743,5018,5081,6041,3023,0
50000,23,14465,48796,50206,50831,50295,2500,2031,1274,0
70000,23,14871,17461,16892,18013,2850,0,1400,1600,1
80000,23,68850,0,0,0,0,0,0,0,0
280000,29,-11,-11,-11,-11,0,0,0,2583,0
90000,30,6480,6973,7235,8248,1106,1124,1137,301,0
330000,39,94384,46006,48123,50195,4000,3000,3000,3000,0
190000,46,80903,83900,86897,90399,5000,5000,5600,3000,0
210000,40,47109,47930,53615,55117,2000,6500,3000,3000,0
100000,30,98094,101614,101072,105252,6000,1900,6686,0,1
20000,30,20226,18702,18331,19111,0,2346,1400,304,1
260000,31,555,8078,27201,27879,8078,20000,2000,2000,0
20000,26,15803,15252,18093,18499,0,3103,1000,3000,1
80000,37,77480,75329,64228,49103,3000,2500,1800,2000,1
50000,42,30640,31546,28405,27959,1746,1800,1729,945,0
70000,35,50834,52163,51060,54200,2460,0,4600,0,1
30000,38,26664,29803,30766,29918,3582,1734,0,1148,0
100000,25,97271,88596,89218,63243,0,4950,2400,1200,1
50000,25,50673,47278,44993,36782,2500,4000,0,1200,0
80000,27,63711,64961,66334,70312,2907,3014,5700,0,1
50000,27,7439,8280,3403,1999,1028,3423,2005,501,1
150000,28,152105,137472,118583,95094,6300,4500,2524,2000,0
140000,29,130261,95550,96273,91059,3474,4000,4000,3500,0
70000,31,63820,60697,61139,56609,5000,4000,3000,3000,0
30000,31,28933,30109,29349,29400,1949,0,1000,600,0
80000,32,70381,68660,70081,70899,0,3126,2578,5616,1
40000,41,21960,21484,7145,2424,1176,1049,1000,0,0
100000,37,34572,35173,35828,36126,1849,1894,1582,1433,0
50000,40,48050,47238,47722,32920,2000,1871,1800,1100,0
30000,35,26088,27160,26444,28694,1800,0,3000,0,1
120000,35,9756,12092,15516,17373,2519,3643,2500,1000,0
260000,39,152735,149672,140068,140367,6627,7000,7000,5000,0
90000,35,21093,14418,17217,16486,1256,3445,1099,1393,0
30000,33,4101,157,30321,29225,172,33635,1368,1108,0
260000,37,174971,161671,156296,156248,10000,8000,5028,5000,0
170000,39,161105,145908,119161,120662,0,6000,5000,9000,0
150000,36,137664,140869,144954,101342,5500,6704,3712,3000,0
90000,40,40467,41495,42520,42997,2000,2000,1800,0,0
50000,45,3740,4382,5008,5627,1100,1091,1100,1000,0
70000,29,66867,66502,54263,47562,3020,5040,2000,2000,0
210000,29,217220,231500,197027,198293,7700,10292,8900,7200,0
450000,31,0,0,0,0,0,0,0,0,0
70000,32,14180,10856,10822,13627,3000,2000,3000,0,1
70000,32,23741,26021,24419,23541,4000,0,2000,1000,1
300000,34,2344,7929,7667,26900,8000,0,20000,5000,0
70000,29,68494,68532,69475,69582,3200,3300,3100,2800,0
180000,37,88275,78089,75159,76602,2800,3333,3310,2900,0
50000,29,59077,55607,54882,53894,0,2700,2450,1830,1
20000,27,20556,19403,13536,17623,8,2072,15000,1500,0
260000,31,229398,202429,206210,208752,8720,9000,8910,7570,0
70000,34,5219,6747,19948,20231,3092,19948,3000,3002,0
50000,31,39193,42816,42838,43335,4600,1000,1500,1900,1
150000,34,146661,142118,139750,142730,6800,6600,6800,5600,0
150000,45,47372,42652,42306,41579,2000,2100,1837,1400,0
20000,37,19326,20240,17800,18699,1263,1630,1529,1200,0
60000,45,57711,58760,49576,50802,2500,2384,3000,2000,0
50000,30,40596,41632,42687,40614,2000,2047,3246,1164,0
50000,25,26240,26996,28056,29584,1500,1500,2000,2500,0
80000,27,71965,70232,71794,73125,0,3278,3211,11457,1
140000,27,10064,10551,11655,11377,2000,2000,1000,735,0
20000,28,6616,6364,7891,8913,0,1800,1300,0,1
10000,49,2240,3100,4116,5280,1057,1073,1237,500,1
120000,45,11547,9836,0,0,5000,0,0,0,0
50000,40,36291,35385,31558,31664,0,0,1000,314,1
30000,39,11436,12439,14911,15819,1500,3000,1500,0,1
210000,49,114273,115302,111906,111423,6000,6000,5000,3000,1
150000,27,0,0,0,0,0,0,0,0,1
180000,28,113125,67864,31613,25220,1923,1501,1000,0,0
590000,29,0,0,0,1387,0,0,1387,1000,1
260000,30,25661,30196,69429,167640,5000,40000,100000,5720,0
90000,35,13865,5128,6911,8774,2054,6911,2000,1000,0
110000,28,20186,19678,18145,17729,1300,1500,1200,467,0
140000,28,1756,2201,923,1751,2209,923,1751,573,0
210000,30,7631,5583,5583,5583,5583,5583,5583,5583,0
80000,31,0,0,0,0,0,0,0,0,0
30000,36,8910,7438,6242,4789,22,6245,3,6,0
120000,28,93623,95472,93778,86416,3440,5017,5000,2000,0
20000,44,7661,8981,10860,12380,1457,2600,2000,0,0
80000,42,50320,49816,49457,49071,1784,1898,1985,1629,0
110000,35,22514,23201,23914,24886,1378,1723,1695,1028,0
240000,34,77126,59832,45054,39245,5005,2116,1200,75742,0
100000,49,5532,5325,5423,29628,5325,5423,29628,0,0
200000,32,150204,153189,156406,159650,5479,5682,5850,6625,0
450000,32,1249,142,5965,991,142,6001,996,0,0
150000,32,49760,39332,17563,10122,2538,2000,2000,1500,0
120000,39,11277,5624,5333,5333,0,5333,5333,5333,0
70000,26,66087,67510,69007,61845,3120,3303,2800,2200,1
190000,31,132946,136809,140664,144395,6000,6000,6000,5500,0
50000,45,49212,42376,20009,20877,1611,1700,1547,785,0
60000,44,39466,32202,29503,29538,0,1802,1737,1170,0
90000,30,15979,17414,16846,20559,2000,0,4000,0,1
300000,33,62951,64491,65692,64969,4007,5000,5000,6000,0
210000,32,1406,0,712,1025,0,712,1000,4000,0
50000,34,46843,49378,48052,48573,4310,0,2033,1119,0
350000,34,37129,107295,108299,103487,75000,30000,4000,4000,0
30000,34,26253,27256,28472,29212,1444,1660,1400,588,0
280000,34,0,0,0,0,0,0,0,0,0
380000,35,18341,16681,16678,16650,2000,3000,2000,2000,0
360000,34,724,1232,291,776,1232,291,776,0,0
260000,37,5917,-15910,-15910,-15910,0,0,0,40000,0
160000,37,27720,14413,13484,6714,5000,5017,5000,0,0
250000,43,8443,13782,22997,24209,13829,22997,25071,23122,0
320000,27,19950,24544,31236,66091,5000,10000,36091,5800,0
140000,31,137326,138119,137950,140254,6400,6600,6500,5100,0
80000,32,58091,58247,59495,58832,2700,2800,2100,2181,0
100000,40,63422,64785,63179,67467,3000,0,5346,0,1
210000,41,1662,13877,7600,5546,13934,7735,5551,1241,0
200000,29,5555,7485,12555,882,7485,12625,882,0,0
110000,37,104691,103655,85761,87336,5000,5000,4000,3700,0
70000,36,18514,19913,19310,20021,2000,0,1339,2493,1
240000,46,233438,240715,246000,-150,11250,10950,0,0,0
80000,38,70613,71421,72932,74422,2006,2100,2109,2131,0
150000,47,132093,129831,126485,124547,5000,5000,5000,5000,0
50000,42,46566,47792,49322,50618,2000,2300,2500,500,0
230000,37,53327,52513,43726,22738,1973,1890,1595,29019,0
290000,43,1457,1799,5029,3103,1808,5054,3109,9,0
350000,36,3272,6968,0,0,7008,0,0,0,0
100000,39,86453,84526,82078,25991,5000,5000,1300,5000,0
50000,46,48796,48797,49115,47991,2000,2000,1018,0,0
360000,43,0,0,0,0,0,0,0,0,0
210000,38,1026,3751,4366,5602,3751,4366,5602,21034,0
500000,39,1948,599,552,6360,599,552,6360,0,0
290000,47,244377,244394,244535,244518,10000,10000,10000,9009,0
350000,36,255751,275156,260963,261263,33010,0,11021,9200,0
190000,33,2125,3405,2131,2131,3411,2131,2131,2131,0
180000,34,108016,180959,169362,163957,150000,8000,5500,5000,0
110000,35,6137,7040,3861,4869,1053,1073,1081,178,1
200000,33,51979,51016,54736,55424,0,5000,2000,2000,1
210000,40,10240,-660,117,4890,0,5000,5000,0,0
100000,36,476,476,476,476,476,476,476,476,0
130000,43,135390,134974,132242,122832,6329,5472,5701,2211,0
70000,38,70621,69821,68683,68771,2506,3500,2104,2015,0
100000,33,92189,88832,89762,77986,3252,3215,2792,1881,0
150000,35,600,660,330,330,660,0,330,330,0
160000,39,102358,103698,1048,1048,4671,1048,1048,1048,0
30000,48,-100,100,0,0,200,0,0,0,0
80000,36,816,1419,1845,1799,1423,1856,1804,600,0
200000,44,7096,1323,8457,48757,1336,8457,48757,4200,0
180000,41,96093,100094,101204,98680,6500,3582,0,3605,1
180000,34,47517,26137,18177,16866,1526,3006,5020,5000,0
170000,35,144606,136269,139337,141018,5007,7004,7008,5005,0
50000,35,4309,10834,15251,12159,7000,8000,9400,1000,0
160000,40,93287,91031,89764,87919,3230,3500,3000,2956,0
160000,40,390,390,390,390,390,780,390,390,1
20000,22,18390,19760,18570,17604,2000,1376,1383,1000,0
70000,24,33602,41574,30777,30155,10096,3000,1005,2000,0
240000,38,34752,30073,24315,3724,30073,24315,3724,28347,0
300000,45,343205,335000,322462,312973,12429,11254,10956,8587,0
420000,37,4904,5248,5344,5058,5332,5348,5065,2019,0
200000,43,119432,116014,119576,123551,0,5000,5000,7000,1
50000,47,27121,53680,20476,21781,2000,1700,2000,1000,0
50000,38,20606,18750,0,31288,2000,0,95000,1000,0
200000,38,2571,2772,2571,2571,2772,2571,2571,2571,0
200000,32,118532,121068,119122,121402,6000,4500,4300,6000,0
380000,33,363944,385726,368318,354443,29540,74,14301,13000,0
50000,27,17626,16789,12946,20650,1547,8000,8000,20650,0
50000,28,1460,1625,3505,12931,1625,3556,14010,3000,0
500000,35,35757,22370,7303,19436,22372,7364,19445,45604,0
300000,40,2470,0,0,0,0,0,0,0,0
170000,32,10928,8400,5654,6285,6151,4110,6920,6637,1
20000,46,11698,13189,14663,16109,2000,2000,2000,4000,1
20000,43,1475,1291,3898,1681,1291,3898,1681,901,0
280000,36,183797,168402,161474,152092,6083,5913,5293,5126,0
80000,22,858,1468,1724,2884,1000,1036,1196,306,0
20000,24,17372,17859,20567,19928,1500,3000,0,1000,0
70000,24,110176,56378,57572,58130,2700,2700,2110,2125,0
30000,25,23888,26966,27640,26897,3800,1400,0,1500,1
170000,37,117527,120998,120582,112819,5837,4278,4021,3828,0
320000,30,97541,99815,103701,106195,3900,5500,5700,4000,0
210000,30,0,0,0,0,0,0,0,0,0
310000,31,14015,15377,16393,14855,2000,1300,1461,1000,0
230000,29,0,162,1129,1130,162,1140,1130,0,0
90000,31,90089,91196,89779,89214,3500,4400,5013,4000,1
200000,31,6024,2180,2750,0,2180,2750,0,1060,0
150000,34,103389,108189,112968,117613,8000,8000,8000,8000,0
60000,27,23690,22413,17399,16553,1283,1584,1217,496,0
50000,38,1496,35007,32672,34087,35007,2000,2000,5000,0
200000,40,132563,135202,137111,137121,4841,5047,4922,4926,0
220000,35,41259,37465,39494,16842,2000,3000,1160,1000,0
300000,34,-75,29014,21180,-20,29089,21286,0,0,0
30000,47,25893,30628,29368,27769,5501,22,2000,1000,1
330000,36,18768,3736,119340,134194,3744,119356,20062,10189,0
280000,42,172886,175152,172505,175967,6232,12104,7002,6302,0
330000,38,0,0,0,0,0,0,0,0,1
390000,45,94373,2230,609,-3261,2230,609,0,40396,0
200000,38,788,165,1520,413,165,1520,413,300,0
20000,45,12670,13682,14399,15408,1520,1234,1243,563,0
140000,32,52825,52711,50440,47945,3000,5007,10000,5011,0
30000,32,3684,2911,5831,2083,2911,5842,2088,2903,0
210000,41,0,0,0,0,0,0,0,0,0
100000,44,1010,0,0,0,0,0,0,0,0
50000,38,1121,-13,2254,1338,0,2267,1338,0,0
30000,42,26012,27175,27822,28481,2000,1577,1626,800,1
30000,45,29278,30488,30900,30480,2000,1600,1500,1100,1
150000,37,0,0,689,2943,0,689,2943,0,0
180000,39,11732,6653,-6674,18084,6653,330,36550,16481,0
230000,49,0,0,0,0,0,0,0,0,0
220000,36,122,104,2635,2460,104,2653,2472,859,0
200000,35,5956,7690,1530,3107,10402,1530,4000,1683,0
80000,35,17087,1617,8140,7258,1617,8179,7285,20171,0
380000,44,7234,4772,4519,3818,1500,2000,2023,4102,0
30000,42,9985,10688,11710,13030,1176,1198,1518,1264,1
160000,41,8091,5344,5117,4730,5344,5124,4730,6635,0
60000,47,27970,28004,31688,30448,1456,4140,0,904,1
100000,42,7689,2052,1281,3770,0,1281,3786,2056,0
150000,37,0,1771,0,730,1771,0,730,626,0
100000,38,36414,37516,38622,37706,2000,2000,0,1369,0
30000,44,0,1330,2988,0,1330,2988,0,30000,0
220000,36,4086,3855,3055,1375,0,4000,0,3338,1
220000,38,2650,2650,150,150,0,0,0,0,0
400000,30,-38,9465,4991,466,10446,5002,504,499,1
680000,30,39639,-45,10251,25094,0,10296,25219,7341,1
280000,30,36269,39229,48190,48758,10300,10018,10026,5000,0
70000,44,34135,27683,28311,24094,2020,5000,3011,1500,0
300000,39,6192,4784,6462,456,4790,6462,456,0,1
250000,41,312,-18,3600,-10,0,3618,0,2032,0
200000,31,1570,0,0,0,0,0,0,0,0
450000,31,12818,17522,35727,82517,17577,35758,90018,41340,0
30000,33,21167,20529,24191,23510,0,4000,0,2000,1
210000,29,1778,224,2018,0,226,2031,0,1118,0
250000,29,124780,127168,125721,122209,5900,4500,0,5954,1
70000,31,64888,64454,103298,50978,2127,2151,2500,1836,0
230000,31,-9,-9,986,0,0,995,0,0,0
150000,37,0,0,0,283,0,0,283,0,0
70000,47,29386,31596,32492,33163,3000,1700,1500,0,0
150000,35,102007,93116,84302,74986,5000,5045,2563,3006,1
200000,37,313,0,313,152,0,313,152,148,0
200000,42,5433,7328,0,0,2000,0,0,2621,0
300000,42,885,0,0,0,0,0,0,494,0
80000,39,2921,390,6837,7309,780,6837,1000,2568,1
30000,43,31273,30499,29740,28736,0,0,0,0,1
100000,40,89236,90828,83479,73749,3162,3523,3025,2344,0
360000,32,290543,118479,112746,102611,7288,6079,6091,6227,0
150000,32,32428,32136,28151,27697,2000,1650,1500,1004,0
180000,32,-10,-10,-10,5650,0,0,5660,0,0
210000,33,1345,6087,947,500,6087,947,500,1283,0
110000,41,101316,104930,106053,108641,5300,4300,4800,2500,0
80000,41,2727,1679,566,61664,1679,566,61664,0,0
50000,39,263,1209,946,576,1209,0,0,18611,0
150000,32,0,0,0,3564,0,0,3564,0,0
260000,40,0,0,0,0,0,0,0,0,0
200000,33,6421,846,4292,0,1064,4974,0,0,0
230000,29,2624,1149,2140,3313,1149,2140,3313,3750,0
70000,32,70178,71312,71314,71595,2900,2766,3648,2700,1
70000,32,34640,35757,37175,38254,2000,2000,1700,1400,1
160000,32,2812,3826,4751,6604,1222,1147,2000,2000,1
200000,34,195380,199642,188169,191549,7632,6839,6518,6356,0
270000,35,1636,37,2845,-1000,37,3000,1000,0,0
100000,36,97026,96109,97647,91998,5000,5000,3500,3000,0
410000,42,12327,2306,4054,3830,2324,4204,0,3160,0
160000,33,1655,4271,3711,2121,4271,3711,2121,2275,0
120000,39,326,3756,326,326,3756,652,326,326,1
50000,37,12246,11901,11631,11035,1196,1261,1000,1335,0
450000,38,0,0,0,0,0,0,0,0,0
200000,36,193083,195259,196120,168814,9000,8993,7503,6000,0
360000,41,3640,1436,1114,1917,1436,1114,1917,19588,0
340000,40,40681,43171,45465,46708,3171,3000,2000,4000,0
300000,40,0,0,0,0,0,0,0,0,1
220000,40,220091,203554,207953,156699,7797,8201,7302,5437,0
370000,37,308011,302783,297700,298224,10404,10015,16502,60003,0
170000,39,2947,4132,3967,592,4134,3967,0,864,0
500000,39,491395,464318,477183,496400,25799,35530,31376,70000,0
100000,36,94796,51713,25272,0,2624,1000,0,0,0
110000,31,223,0,0,0,0,0,0,0,0
230000,31,23526,12187,3239,3029,7005,3239,0,0,0
230000,31,33109,29830,11750,5194,5000,5000,15897,12000,0
150000,33,25849,26852,27882,28894,1735,1765,1777,1196,0
210000,32,7544,5525,6876,2692,5255,7067,2696,5560,0
100000,32,24002,22329,2781,32231,2781,0,32231,0,0
230000,42,147396,151030,145550,135626,10000,7000,5065,5000,0
360000,33,0,0,0,0,0,0,0,0,1
360000,34,80540,83715,70881,53344,3933,2001,1318,1134,0
200000,34,-2113,-2113,-2113,-2113,0,0,0,0,1
200000,34,16024,18168,10274,4726,18184,10274,4726,4490,0
150000,33,508,1155,1868,874,1166,1873,876,1741,0
110000,41,150,150,150,150,0,0,0,0,0
320000,38,0,0,0,111,0,0,111,0,0
50000,44,19178,20088,19499,21578,1500,0,2385,0,1
160000,39,32930,20090,49448,38415,14000,40015,1625,32044,0
80000,42,43045,43024,9821,600,1301,5098,600,53900,1
100000,35,28428,29753,30900,0,1800,1900,0,0,0
150000,36,289463,296846,301634,314201,8245,7143,13700,15000,0
60000,38,126220,76247,72225,67850,0,880,528,0,0
200000,39,345,355,0,0,355,0,0,907,0
160000,38,5207,207,207,207,207,207,207,207,0
