Selected,LoanNr_ChkDgt,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,DisbursementDate,DisbursementGross,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,xx,Default
1,4549584000,531312,15126,2001,300,7,1.0,0,7,1,1,15156.0,866800,0,866800,650100,0,1,0.75,0,9000,24156.0,0
0,4559774002,531210,15132,2001,300,5,1.0,0,5,1,1,15156.0,435000,0,435000,326250,0,1,0.75,0,9000,24156.0,0
0,4568874010,532299,15134,2001,300,13,1.0,4,13,1,1,15156.0,864000,0,864000,648000,0,1,0.75,0,9000,24156.0,0
0,4571123002,532230,11568,1991,96,2,1.0,0,0,1,0,11626.0,60000,0,60000,48000,0,0,0.8,0,2880,14506.0,0
1,4573673007,532230,11584,1991,72,2,1.0,0,0,1,0,11626.0,64700,0,64700,58230,0,0,0.9,0,2160,13786.0,0
0,4577213006,532230,11576,1991,120,5,2.0,0,0,1,0,11718.0,100000,0,100000,90000,1,0,0.9,0,3600,15318.0,0
0,4579774010,531312,15141,2001,300,10,1.0,0,0,1,1,15218.0,800100,0,810000,607500,0,1,0.75,0,9000,24218.0,0
0,4582114001,531210,15141,2001,240,15,1.0,5,15,15710,1,15187.0,168000,0,168000,126000,0,1,0.75,0,7200,22387.0,0
1,4582364006,531210,15141,2001,300,6,1.0,0,6,1,1,15156.0,280000,0,350000,262500,0,1,0.75,0,9000,24156.0,0
0,4596193008,532230,11595,1991,120,3,2.0,0,0,88407,0,11718.0,85000,0,85000,76500,1,0,0.9,0,3600,15318.0,0
0,4597724010,531320,15148,2001,300,10,1.0,6,16,1,1,15218.0,74300,0,74300,63155,0,1,0.85,0,9000,24218.0,0
1,4598754010,532210,15148,2001,240,24,1.0,6,0,1,1,15776.0,848000,0,848000,848000,0,1,1.0,0,7200,22976.0,0
1,4610264009,531210,15153,2001,240,55,1.0,40,0,67219,1,15265.0,1000000,0,1000000,1000000,0,1,1.0,0,7200,22465.0,0
1,4677354006,532490,15172,2001,123,12,2.0,4,12,1,1,15248.0,862500,0,862500,646875,1,0,0.75,0,3690,18938.0,0
1,4697704001,532230,15176,2001,120,5,1.0,0,5,1,1,15218.0,120000,0,120000,102000,0,0,0.85,0,3600,18818.0,0
0,4729183010,532420,11742,1992,276,25,1.0,0,0,1,0,11808.0,97500,0,97500,82875,0,1,0.85,0,8280,20088.0,0
0,4729273002,532420,11742,1992,300,25,1.0,0,0,1,0,11808.0,626000,0,626000,532100,0,1,0.85,0,9000,20808.0,0
0,4747824001,532111,15187,2001,300,2,2.0,4,2,1,1,15218.0,360000,0,360000,270000,1,1,0.75,0,9000,24218.0,0
0,4759403005,532230,11764,1992,273,4,2.0,0,0,1,0,11808.0,320000,0,320000,272000,1,1,0.85,0,8190,19998.0,0
1,4783604002,532111,15194,2001,240,3,1.0,2,0,1,1,15265.0,726000,0,726000,726000,0,1,1.0,0,7200,22465.0,0
1,4789764005,531210,15195,2001,240,5,1.0,5,0,1,1,15293.0,235000,0,235000,235000,0,1,1.0,0,7200,22493.0,0
0,4790423009,532111,11786,1992,84,3,2.0,0,0,88905,0,11808.0,75000,0,75000,67500,1,0,0.9,0,2520,14328.0,0
0,4790464006,531190,15195,2001,300,6,1.0,0,6,1,1,15218.0,428000,0,428000,321000,0,1,0.75,0,9000,24218.0,0
0,4793654010,532292,15195,2001,66,6,1.0,0,0,1,1,15248.0,125000,0,125000,106250,0,0,0.85,0,1980,17228.0,0
1,4802054010,532120,15197,2001,123,4,1.0,1,4,1,1,15248.0,150000,0,150000,127500,0,0,0.85,0,3690,18938.0,0
0,4812004010,532111,15200,2001,180,5,1.0,2,5,1,1,15248.0,225000,0,256800,192600,0,0,0.75,0,5400,20648.0,0
0,4837394007,532230,15207,2001,180,8,1.0,4,8,1,1,15248.0,300000,0,300000,225000,0,0,0.75,0,5400,20648.0,0
1,4853794009,531311,15210,2001,84,11,1.0,0,0,1,1,15248.0,330000,0,330000,247500,0,0,0.75,1,2520,17768.0,0
1,4866104000,532120,15215,2001,300,12,1.0,0,12,1,1,15248.0,96800,0,96800,82280,0,1,0.85,0,9000,24248.0,0
0,4867084009,531210,15215,2001,84,2,1.0,0,0,1,1,15309.0,201000,0,201000,150750,0,0,0.75,1,2520,17829.0,0
0,4878953009,532230,11849,1992,228,10,2.0,0,0,1,0,11900.0,170000,0,170000,136000,1,0,0.8,0,6840,18740.0,0
0,4888114004,532220,15224,2001,41,4,2.0,0,0,1,2,15248.0,50000,32099,50000,42500,1,0,0.85,0,1230,16478.0,1
1,4892334003,532310,15225,2001,120,23,1.0,0,23,1,1,15248.0,250000,0,250000,187500,0,0,0.75,0,3600,18848.0,0
1,4906044001,531311,15231,2001,120,15,1.0,0,0,1,1,15248.0,375000,0,375000,281250,0,0,0.75,0,3600,18848.0,0
1,4914304007,531210,15235,2001,300,9,1.0,0,0,1,1,15279.0,614700,0,614700,461025,0,1,0.75,0,9000,24279.0,0
0,4918074007,532310,15236,2001,300,4,1.0,0,4,1,1,15309.0,134000,0,189000,141750,0,1,0.75,0,9000,24309.0,0
0,4921344006,532310,15237,2001,84,1,2.0,5,1,1,1,15279.0,280000,0,280000,210000,1,0,0.75,1,2520,17799.0,0
0,4921434009,531311,15237,2001,12,15,1.0,1,16,1,0,15279.0,50000,0,50000,42500,0,0,0.85,0,360,15639.0,0
0,4928393006,532230,11884,1992,60,2,1.0,0,0,1,0,11992.0,65000,0,65000,58500,0,0,0.9,0,1800,13792.0,0
1,4934994001,531120,15242,2001,240,6,1.0,6,0,1,1,15356.0,68000,0,68000,68000,0,1,1.0,0,7200,22556.0,0
0,4938524008,532310,15243,2001,60,20,1.0,0,0,1,1,15340.0,296011,0,150000,75000,0,0,0.5,0,1800,17140.0,0
1,4941593001,532120,11892,1992,240,14,1.0,0,0,1,0,11992.0,670000,0,670000,536670,0,1,0.801,0,7200,19192.0,0
0,4947394008,531390,15245,2001,240,30,1.0,5,25,1,1,15440.0,1000000,0,1000000,1000000,0,1,1.0,0,7200,22640.0,0
1,4949374006,531210,15245,2001,122,8,1.0,0,8,1,2,15309.0,115000,0,115000,97750,0,0,0.85,0,3660,18969.0,0
0,4952894010,532230,15246,2001,84,1,1.0,1,1,1,2,15279.0,25000,0,25000,21250,0,0,0.85,1,2520,17799.0,0
0,4956744008,532490,15246,2001,116,2,2.0,1,3,1,1,15279.0,152500,0,152500,114375,1,0,0.75,0,3480,18759.0,0
0,4957284003,532210,15246,2001,240,60,1.0,130,70,1,1,15384.0,954000,0,981000,981000,0,1,1.0,0,7200,22584.0,0
0,4965214004,531190,15252,2002,300,8,1.0,0,8,1,1,15371.0,396000,0,396000,297000,0,1,0.75,0,9000,24371.0,0
0,4968804010,532490,15257,2002,180,13,1.0,3,13,1,1,15279.0,250000,0,250000,187500,0,0,0.75,0,5400,20679.0,0
1,4973363007,533110,11914,1992,120,5,2.0,0,0,1,0,11992.0,80000,0,80000,72000,1,0,0.9,0,3600,15592.0,0
1,4978764004,531210,15260,2002,240,129,1.0,16,0,1,1,15412.0,1000000,0,1000000,1000000,0,1,1.0,0,7200,22612.0,0
0,4984573006,532230,11924,1992,78,25,2.0,0,0,1,0,11992.0,675000,128378,675000,573750,1,0,0.85,0,2340,14332.0,1
1,4988304010,532210,15265,2002,120,35,1.0,0,35,1,1,15552.0,330000,0,330000,247500,0,0,0.75,0,3600,19152.0,0
1,4991314003,532412,15266,2002,120,1,1.0,0,1,1,1,15279.0,145900,0,145900,124015,0,0,0.85,0,3600,18879.0,0
0,4994434010,532230,15267,2002,300,6,1.0,0,6,1,1,15309.0,497000,0,497000,372750,0,1,0.75,0,9000,24309.0,0
1,5006613009,532230,11935,1992,300,13,1.0,0,0,1,0,11992.0,130000,0,130000,117000,0,1,0.9,0,9000,20992.0,0
0,5011524007,532299,15277,2002,240,32,1.0,4,32,1,1,15384.0,373000,0,380000,380000,0,1,1.0,0,7200,22584.0,0
0,5023134005,532292,15281,2002,120,3,1.0,0,0,1,1,15371.0,175000,0,175000,131250,0,0,0.75,0,3600,18971.0,0
0,5037763000,532420,11948,1992,300,13,1.0,0,0,1,0,11992.0,199598,0,199598,159678,0,1,0.799997996,0,9000,20992.0,0
1,5049954002,532291,15295,2002,240,57,1.0,15,0,1,1,15811.0,857000,0,935000,935000,0,1,1.0,0,7200,23011.0,0
0,5057554000,531210,15299,2002,300,2,2.0,5,0,1,1,15340.0,315000,0,315000,236250,1,1,0.75,0,9000,24340.0,0
1,5063204007,531210,15302,2002,300,2,1.0,0,2,1,1,15340.0,377500,0,377500,283125,0,1,0.75,0,9000,24340.0,0
1,5067994007,532310,15306,2002,300,34,1.0,0,34,1,1,15521.0,323000,0,323000,242250,0,1,0.75,0,9000,24521.0,0
1,5070954007,531210,15308,2002,240,9,1.0,2,7,1,1,15384.0,732000,0,732000,732000,0,1,1.0,0,7200,22584.0,0
1,5072114006,532412,15307,2002,84,1,1.0,0,1,1,1,15340.0,52983,0,24400,12200,0,0,0.5,1,2520,17860.0,0
0,5084914007,532299,15314,2002,84,1,2.0,0,0,1,1,15340.0,50000,0,50000,42500,1,0,0.85,1,2520,17860.0,0
1,5093883006,532230,11961,1992,120,9,2.0,0,0,88407,0,12265.0,167300,0,167300,142205,1,0,0.85,0,3600,15865.0,0
0,5093914009,532420,15319,2002,120,4,1.0,0,0,1,1,15340.0,283000,0,283000,212250,0,0,0.75,0,3600,18940.0,0
1,5095024006,531320,15319,2002,84,6,1.0,0,0,1,1,15340.0,55000,0,55000,46750,0,0,0.85,1,2520,17860.0,0
0,5112994007,531120,15327,2002,120,2,1.0,0,0,1,1,15399.0,125000,0,125000,62500,0,0,0.5,0,3600,18999.0,0
1,5113304001,531210,15327,2002,300,5,1.0,0,5,1,1,15371.0,148500,0,148500,126225,0,1,0.85,0,9000,24371.0,0
0,5116534006,531120,15328,2002,305,10,1.0,0,10,1,1,15371.0,712300,0,712300,534225,0,1,0.75,0,9150,24521.0,0
0,5121504002,531210,15330,2002,300,2,1.0,0,2,1,1,15399.0,637000,0,700000,525000,0,1,0.75,0,9000,24399.0,0
0,5122134000,532490,15330,2002,240,40,1.0,20,60,1,1,15566.0,1278000,0,1278000,1278000,0,1,1.0,0,7200,22766.0,0
1,5122584006,532111,15330,2002,300,5,1.0,2,7,69560,1,15371.0,346000,0,346000,259500,0,1,0.75,0,9000,24371.0,0
1,5124844005,531210,15335,2002,240,4,1.0,21,0,1,1,15412.0,138000,0,138000,138000,0,1,1.0,0,7200,22612.0,0
0,5130244009,532220,15337,2002,300,10,1.0,0,0,1,1,15371.0,760500,0,760500,570375,0,1,0.75,0,9000,24371.0,0
1,5130504004,531390,15337,2002,108,2,1.0,0,2,1,1,15371.0,240500,0,240500,180375,0,0,0.75,0,3240,18611.0,0
0,5138184009,531210,15344,2002,300,3,1.0,0,3,1,1,15371.0,150000,0,150000,75000,0,1,0.5,0,9000,24371.0,0
1,5147424000,531210,15349,2002,240,10,1.0,10,0,1,1,16021.0,803000,0,803000,803000,0,1,1.0,0,7200,23221.0,0
1,5153004010,532230,15351,2002,120,1,2.0,0,1,1,1,15371.0,186800,0,186800,140100,1,0,0.75,0,3600,18971.0,0
1,5159004000,531210,15356,2002,36,1,1.0,5,1,1,1,15371.0,45000,0,45000,22500,0,0,0.5,0,1080,16451.0,0
1,5160044009,531210,15356,2002,204,2,1.0,0,2,1,1,15371.0,218900,0,218900,142285,0,0,0.65,0,6120,21491.0,0
1,5161784010,531210,15357,2002,33,1,1.0,0,1,1,1,15371.0,44750,26503,30000,15000,0,0,0.5,0,990,16361.0,1
1,5166794001,531210,15358,2002,36,3,1.0,0,3,1,1,15399.0,10000,0,10000,5000,0,0,0.5,0,1080,16479.0,0
1,5167854008,532210,15362,2002,240,6,1.0,0,6,1,1,15440.0,331000,0,331000,331000,0,1,1.0,0,7200,22640.0,0
0,5168734009,531210,15362,2002,9,3,1.0,2,5,1,1,15399.0,122489,43029,50000,25000,0,0,0.5,0,270,15669.0,1
0,5181664006,531120,15369,2002,84,1,2.0,1,1,1,1,15552.0,50000,0,50000,42500,1,0,0.85,1,2520,18072.0,0
1,5183364003,531210,15369,2002,300,2,1.0,0,2,1,1,15399.0,496000,0,496000,372000,0,1,0.75,0,9000,24399.0,0
1,5203024004,531210,15378,2002,300,7,1.0,0,7,1,1,15430.0,175000,0,175000,131250,0,1,0.75,0,9000,24430.0,0
1,5213994006,531210,15384,2002,60,8,1.0,5,5,1,1,15521.0,150000,0,150000,75000,0,0,0.5,0,1800,17321.0,0
1,5222144000,531210,15390,2002,300,1,1.0,0,1,1,2,15430.0,400000,0,400000,300000,0,1,0.75,0,9000,24430.0,0
1,5223054010,532111,15390,2002,300,2,2.0,5,7,1,1,15460.0,738700,0,738700,554025,1,1,0.75,0,9000,24460.0,0
1,5250254006,532220,15403,2002,240,16,1.0,5,0,1,1,15566.0,399000,0,399000,399000,0,1,1.0,0,7200,22766.0,0
0,5260224001,531210,15406,2002,84,4,1.0,1,4,1,1,15430.0,30000,0,30000,15000,0,0,0.5,1,2520,17950.0,0
0,5263794003,532411,15407,2002,300,6,1.0,0,6,1,1,15521.0,574000,0,574000,430500,0,1,0.75,0,9000,24521.0,0
1,5268484003,532412,15411,2002,120,6,1.0,0,0,1,1,15491.0,1333000,0,1333000,999750,0,0,0.75,0,3600,19091.0,0
0,5270614004,531210,15412,2002,300,1,1.0,2,1,1,1,15460.0,201000,0,201000,150750,0,1,0.75,0,9000,24460.0,0
1,5271304007,531210,15412,2002,240,225,1.0,75,150,1,1,15811.0,711000,0,762000,762000,0,1,1.0,0,7200,23011.0,0
0,5276944010,532310,15414,2002,36,1,1.0,0,1,1,1,15430.0,30000,0,30000,15000,0,0,0.5,0,1080,16510.0,0
0,5281704002,531210,15418,2002,96,7,2.0,1,7,1,1,15460.0,150000,0,150000,127500,1,0,0.85,0,2880,18340.0,0
1,5285894010,531210,15419,2002,70,1,1.0,1,1,1,1,15856.0,50133,0,30000,15000,0,0,0.5,1,2100,17956.0,0
1,5290394007,532230,15421,2002,36,7,1.0,2,7,1,1,15460.0,25000,0,25000,12500,0,0,0.5,0,1080,16540.0,0
0,5290623008,533110,12001,1993,120,8,2.0,0,0,1,0,12084.0,100000,0,100000,90000,1,0,0.9,0,3600,15684.0,0
0,5290864006,532230,15421,2002,60,7,1.0,2,7,1,1,15460.0,25000,0,25000,12500,0,0,0.5,0,1800,17260.0,0
0,5293374007,531210,15421,2002,120,2,1.0,0,2,1,1,15491.0,191000,0,191000,143250,0,0,0.75,0,3600,19091.0,0
0,5303624004,532230,15427,2002,54,2,2.0,0,0,1,1,15460.0,70000,36650,70000,59500,1,0,0.85,0,1620,17080.0,1
0,5305474000,531390,15427,2002,300,3,1.0,0,0,1,1,15460.0,550000,0,550000,412500,0,1,0.75,0,9000,24460.0,0
1,5305864010,531320,15427,2002,84,1,2.0,0,1,1,1,15460.0,10000,0,10000,5000,1,0,0.5,1,2520,17980.0,0
1,5312654004,532120,15432,2002,300,11,1.0,0,0,1,1,15460.0,343400,0,374400,280800,0,1,0.75,0,9000,24460.0,0
1,5337164006,532310,15442,2002,120,6,1.0,0,0,1,1,15674.0,925000,0,925000,693750,0,0,0.75,0,3600,19274.0,0
1,5342814005,531190,15446,2002,240,65,1.0,32,0,1,1,15531.0,1000000,0,1000000,1000000,0,1,1.0,0,7200,22731.0,0
0,5346384004,532412,15448,2002,252,14,1.0,2,14,1,1,15552.0,300000,0,300000,225000,0,1,0.75,0,7560,23112.0,0
1,5351354000,532299,15449,2002,96,10,1.0,2,10,88902,1,15491.0,223000,0,223000,167250,0,0,0.75,0,2880,18371.0,0
0,5357424009,531311,15454,2002,288,16,1.0,0,16,1,1,15491.0,169300,0,169300,126975,0,1,0.75,0,8640,24131.0,0
0,5358953010,532230,12023,1993,84,15,1.0,0,0,1,0,12084.0,60000,0,60000,54000,0,0,0.9,0,2520,14604.0,0
1,5361834006,531120,15455,2002,228,2,1.0,0,0,1,1,15491.0,359000,0,359000,269250,0,0,0.75,0,6840,22331.0,0
0,5362184003,532299,15455,2002,300,10,1.0,2,10,1,1,15583.0,416250,0,431000,323250,0,1,0.75,0,9000,24583.0,0
0,5366804007,531312,15459,2002,84,1,1.0,1,1,1,1,15491.0,14300,0,15000,7500,0,0,0.5,1,2520,18011.0,0
1,5376974005,532310,15463,2002,276,5,1.0,0,5,1,1,15491.0,370000,0,370000,277500,0,1,0.75,0,8280,23771.0,0
0,5377614004,532420,15463,2002,300,13,1.0,0,13,1,1,15491.0,925000,0,925000,693750,0,1,0.75,0,9000,24491.0,0
0,5384044008,532230,15467,2002,120,3,1.0,0,0,1,1,15552.0,135000,0,135000,114750,0,0,0.85,0,3600,19152.0,0
1,5384074006,532299,15467,2002,84,1,2.0,0,0,1,1,15521.0,28300,0,28300,24055,1,0,0.85,1,2520,18041.0,0
1,5390734010,531312,15469,2002,300,2,1.0,0,2,1,1,15491.0,666000,0,666000,499500,0,1,0.75,0,9000,24491.0,0
1,5399694007,531311,15475,2002,300,10,1.0,1,11,1,1,15521.0,735000,0,735000,551250,0,1,0.75,0,9000,24521.0,0
0,5404674007,532299,15477,2002,120,5,1.0,2,10,1,1,15521.0,84000,0,84000,63000,0,0,0.75,0,3600,19121.0,0
0,5419144004,531210,15484,2002,84,2,2.0,15,2,28236,1,15552.0,105000,0,105000,89250,1,0,0.85,1,2520,18072.0,0
0,5426653006,532230,12058,1993,84,30,1.0,0,0,1,0,12084.0,317000,0,317000,253600,0,0,0.8,0,2520,14604.0,0
1,5429844006,531210,15490,2002,300,5,1.0,2,3,1,1,15583.0,493400,0,493400,370050,0,1,0.75,0,9000,24583.0,0
1,5432674004,532220,15491,2002,120,9,1.0,0,9,1,1,15521.0,595000,0,595000,446250,0,0,0.75,0,3600,19121.0,0
1,5433414009,532299,15491,2002,26,3,1.0,2,3,1,1,15521.0,20000,16251,20000,10000,0,0,0.5,0,780,16301.0,1
0,5436223010,532230,12060,1993,120,16,1.0,0,0,1,0,12084.0,155000,0,155000,139500,0,0,0.9,0,3600,15684.0,0
1,5436494006,532230,15494,2002,20,7,1.0,1,7,1,1,15521.0,45000,26260,45000,22500,0,0,0.5,0,600,16121.0,1
0,5436514010,532230,15494,2002,8,7,1.0,1,7,1,1,15521.0,12000,0,12000,6000,0,0,0.5,0,240,15761.0,0
1,5450464004,531320,15498,2002,300,5,1.0,0,5,1,1,15644.0,550000,0,550000,412500,0,1,0.75,0,9000,24644.0,0
1,5455214009,531210,15502,2002,300,10,1.0,2,10,1,1,15552.0,1170000,0,1170000,877500,0,1,0.75,0,9000,24552.0,0
1,5472824006,532490,15510,2002,96,9,1.0,0,0,1,1,15521.0,150000,0,150000,75000,0,0,0.5,0,2880,18401.0,0
1,5478854005,532292,15511,2002,74,16,1.0,0,0,1,1,15613.0,250000,0,250000,187500,0,0,0.75,1,2220,17833.0,0
0,5485414000,532230,15515,2002,240,8,1.0,0,8,1,1,15594.0,1071000,0,1071000,1071000,0,1,1.0,0,7200,22794.0,0
1,5486354008,532299,15516,2002,120,5,2.0,5,5,1,1,15552.0,1285000,0,1285000,963750,1,0,0.75,0,3600,19152.0,0
1,5492644008,531120,15518,2002,300,2,1.0,0,2,1,1,15583.0,243000,0,243000,182250,0,1,0.75,0,9000,24583.0,0
0,5494894006,531120,15518,2002,300,2,1.0,0,2,1,1,15552.0,289000,0,289000,216750,0,1,0.75,0,9000,24552.0,0
0,5497084005,532490,15519,2002,300,6,1.0,0,0,1,1,15552.0,1000000,0,1000000,750000,0,1,0.75,0,9000,24552.0,0
0,5499574003,531390,15519,2002,39,1,1.0,4,1,1,1,15583.0,50000,48193,50000,25000,0,0,0.5,0,1170,16753.0,1
1,5499864007,531210,15519,2002,300,2,1.0,0,2,1,1,15552.0,410500,0,410500,307875,0,1,0.75,0,9000,24552.0,0
0,5500933006,532111,12086,1993,254,4,1.0,0,0,1,0,12173.0,412000,0,412000,350200,0,1,0.85,0,7620,19793.0,0
0,5502374004,531210,15522,2002,84,11,2.0,0,0,15710,1,15583.0,150000,0,150000,127500,1,0,0.85,0,2520,18103.0,0
1,5506234005,531210,15523,2002,276,4,1.0,4,4,1,1,15552.0,1352100,0,1352100,999999,0,1,0.739589527,0,8280,23832.0,0
1,5506574002,531320,15524,2002,300,8,1.0,0,0,1,1,15583.0,576000,0,576000,432000,0,1,0.75,0,9000,24583.0,0
0,5511084002,531120,15526,2002,300,2,2.0,3,0,1,1,15583.0,321300,0,321300,240975,1,1,0.75,0,9000,24583.0,0
1,5511464009,531311,15526,2002,84,4,1.0,2,4,1,0,15552.0,20000,0,20000,17000,0,0,0.85,1,2520,18072.0,0
0,5515444000,531210,15530,2002,1,1,1.0,0,1,1,0,15552.0,5000,415,5000,4250,0,0,0.85,0,30,15582.0,1
1,5533084003,532120,15537,2002,240,3,1.0,3,0,1,1,15685.0,1298000,0,1298000,1298000,0,1,1.0,0,7200,22885.0,0
1,5562154010,532230,15547,2002,240,3,1.0,3,3,1,1,15583.0,600000,0,600000,450000,0,1,0.75,0,7200,22783.0,0
1,5563634003,532292,15547,2002,60,5,1.0,0,5,1,1,15583.0,75000,0,75000,63750,0,0,0.85,0,1800,17383.0,0
1,5581954009,531390,15554,2002,240,85,1.0,5,85,1,1,15811.0,1300000,0,1300000,1300000,0,1,1.0,0,7200,23011.0,0
0,5596754000,532291,15559,2002,83,1,1.0,0,1,1,1,15613.0,21145,0,15000,7500,0,0,0.5,0,2490,18103.0,0
0,5596844003,532420,15559,2002,36,2,1.0,1,1,1,1,15583.0,150000,0,150000,75000,0,0,0.5,0,1080,16663.0,0
1,5602154005,531312,15561,2002,300,80,1.0,0,80,1,1,15583.0,1084000,0,1084000,813000,0,1,0.75,0,9000,24583.0,0
0,5604914001,531210,15561,2002,13,2,1.0,3,0,1,1,15583.0,150000,47142,150000,127500,0,0,0.85,0,390,15973.0,1
1,5605284004,532220,15561,2002,91,5,1.0,3,5,1,1,15644.0,135000,114474,135000,114750,0,0,0.85,0,2730,18374.0,1
1,5605414006,531312,15561,2002,240,237,1.0,75,0,1,1,15839.0,904000,0,907000,907000,0,1,1.0,0,7200,23039.0,0
0,5611144004,532412,15565,2002,96,13,1.0,6,13,1,1,15613.0,1250000,0,1250000,937500,0,0,0.75,0,2880,18493.0,0
1,5611744007,532412,15565,2002,120,48,1.0,5,48,1,1,15644.0,2000000,0,2000000,1000000,0,0,0.5,0,3600,19244.0,0
1,5615033007,533110,12142,1993,60,5,2.0,0,0,26685,0,12173.0,145590,0,145590,131031,1,0,0.9,0,1800,13973.0,0
0,5617684003,532230,15567,2002,240,2,1.0,1,0,1,1,15748.0,153000,0,153000,153000,0,1,1.0,0,7200,22948.0,0
1,5618804004,532111,15567,2002,300,12,1.0,0,12,1,1,15644.0,600000,0,600000,450000,0,1,0.75,0,9000,24644.0,0
1,5627414007,532292,15571,2002,120,4,1.0,1,4,1,1,15613.0,183300,0,183300,137475,0,0,0.75,0,3600,19213.0,0
1,5631994009,531390,15573,2002,60,1,1.0,1,1,1,1,15613.0,31458,0,15000,7500,0,0,0.5,0,1800,17413.0,0
1,5641834000,532111,15575,2002,240,3,1.0,3,0,1,1,15867.0,138000,0,182000,182000,0,1,1.0,0,7200,23067.0,0
0,5641924003,532420,15575,2002,78,2,2.0,0,0,1,1,15583.0,150000,0,150000,127500,1,0,0.85,1,2340,17923.0,0
1,5650894009,532220,15580,2002,84,1,1.0,0,1,1,1,15613.0,12000,0,25000,12500,0,0,0.5,0,2520,18133.0,0
1,5652134008,532299,15580,2002,300,15,1.0,0,15,1,1,15613.0,625500,0,625500,469125,0,1,0.75,0,9000,24613.0,0
0,5656334006,531312,15581,2002,84,1,1.0,1,2,1,1,15644.0,25000,0,25000,21250,0,0,0.85,0,2520,18164.0,0
1,5657524006,531210,15582,2002,84,8,1.0,0,8,1,1,15613.0,50000,0,50000,25000,0,0,0.5,0,2520,18133.0,0
1,5660724008,531120,15582,2002,300,6,1.0,0,6,1,1,15613.0,1330000,0,1330000,997500,0,1,0.75,0,9000,24613.0,0
1,5675834009,531210,15592,2002,276,14,1.0,0,0,1,1,15644.0,292900,0,292900,219675,0,1,0.75,0,8280,23924.0,0
1,5678864002,532420,15593,2002,84,75,1.0,0,75,1,1,15674.0,700000,0,700000,525000,0,0,0.75,0,2520,18194.0,0
1,5678974000,531390,15593,2002,40,4,1.0,2,4,1,1,15644.0,42402,4805,40000,20000,0,0,0.5,0,1200,16844.0,1
1,5683874010,531210,15594,2002,240,3,2.0,3,0,1,1,16357.0,532000,0,532000,532000,1,1,1.0,0,7200,23557.0,0
1,5686824001,532291,15595,2002,300,8,1.0,0,8,1,1,15644.0,739500,0,739500,554625,0,1,0.75,0,9000,24644.0,0
0,5691804000,531210,15596,2002,300,3,1.0,0,3,1,1,15613.0,725000,0,725000,543750,0,1,0.75,0,9000,24613.0,0
1,5696164008,531210,15599,2002,60,2,1.0,0,2,1,1,15736.0,43978,0,25000,12500,0,0,0.5,1,1800,17536.0,0
0,5699553006,532120,12198,1993,120,16,2.0,0,0,1,0,12265.0,75000,0,75000,67500,1,0,0.9,0,3600,15865.0,0
1,5710804007,531311,15603,2002,60,2,1.0,0,2,1,1,16222.0,23918,0,10000,5000,0,0,0.5,1,1800,18022.0,0
0,5715824001,531210,15606,2002,84,3,1.0,0,3,1,1,15795.0,10000,0,10000,5000,0,0,0.5,0,2520,18315.0,0
1,5719354010,532412,15607,2002,120,2,2.0,15,17,1,1,15644.0,240000,0,240000,180000,1,0,0.75,0,3600,19244.0,0
1,5722934008,531120,15607,2002,300,10,1.0,3,10,1,1,15613.0,706100,0,706100,529575,0,1,0.75,0,9000,24613.0,0
0,5736904000,532420,15610,2002,240,57,1.0,25,0,1,1,15811.0,541000,0,541000,541000,0,1,1.0,0,7200,23011.0,0
0,5737794006,532230,15610,2002,240,4,1.0,4,0,1,2,15965.0,128000,0,128000,128000,0,1,1.0,0,7200,23165.0,0
0,5748063009,532230,12241,1993,300,6,1.0,0,0,1,0,12357.0,286800,0,286800,243780,0,1,0.85,0,9000,21357.0,0
0,5750194008,532490,15613,2002,84,10,1.0,1,1,1,1,15736.0,1282962,0,1450000,999999,0,0,0.689654483,0,2520,18256.0,0
0,5750404010,532412,15613,2002,300,20,1.0,0,20,1,1,15674.0,1232500,0,1232500,924375,0,1,0.75,0,9000,24674.0,0
1,5754074004,532310,15615,2003,84,3,1.0,2,3,1,1,15736.0,50000,0,50000,25000,0,0,0.5,0,2520,18256.0,0
0,5755924001,531210,15615,2003,120,1,2.0,2,2,1,1,15644.0,107000,0,107000,90950,1,0,0.85,0,3600,19244.0,0
1,5756393003,532230,12241,1993,120,14,2.0,0,0,10533,0,12357.0,300000,0,300000,255000,1,0,0.85,0,3600,15957.0,0
1,5759764009,532111,15617,2003,300,5,1.0,0,5,1,1,15705.0,1200000,0,1200000,900000,0,1,0.75,0,9000,24705.0,0
0,5759904003,532111,15617,2003,300,12,1.0,0,12,1,1,15705.0,562500,0,562500,421875,0,1,0.75,0,9000,24705.0,0
0,5759914006,532230,15617,2003,84,2,1.0,1,2,1,1,15736.0,30000,0,30000,15000,0,0,0.5,0,2520,18256.0,0
1,5764973000,532230,12242,1993,120,1,1.0,0,0,1,0,12265.0,50000,0,50000,45000,0,0,0.9,0,3600,15865.0,0
1,5770654001,532412,15623,2003,36,2,1.0,0,2,1,2,15886.0,16200,0,16700,8350,0,0,0.5,0,1080,16966.0,0
0,5770824004,531311,15623,2003,42,2,1.0,5,2,1,1,15674.0,10000,9549,10000,5000,0,0,0.5,0,1260,16934.0,1
